Country,Code,Year, Ambient pollution,Underweight,Household air pollution,No handwashing facility,Secondhand smoke,Vitamin A deficiency,Zinc deficiency ,Short gestation,Non-exclusive breastfeeding,Low birth weight,Child wasting , Child stunting
Tunisia,TUN,1996,119.32,16.66,19.11,23.52,97.18,8.64,6.06,53.92,63.91,29.27,277.46,43.24
Tunisia,TUN,1997,103.29,13.51,14.16,19.58,82.43,6.88,5.44,49.39,54.12,26.67,225.25,35.71
Tunisia,TUN,1998,88.6,10.88,10.33,16.28,69.66,5.43,4.82,45.46,45.75,24.44,180.27,29.21
Tunisia,TUN,1999,80.68,9.4,8.1,14.48,62.83,4.58,4.66,43.65,40.96,23.42,154.41,25.67
Tunisia,TUN,2000,74.15,8.18,6.33,13.08,57.41,3.92,4.35,43.08,37.69,23.13,133.63,22.62
Tunisia,TUN,2001,68.58,7.15,4.94,11.79,52.39,3.35,4.04,41.78,34.64,22.44,116.34,19.94
Tunisia,TUN,2002,62.59,6.24,3.85,10.59,47.56,2.85,3.75,39.96,31.58,21.45,100.84,17.54
Tunisia,TUN,2003,56.91,5.48,2.99,9.53,43.23,2.43,3.46,37.87,28.89,20.29,88.07,15.47
Tunisia,TUN,2004,51.15,4.8,2.18,8.51,38.83,2.08,3.03,35.04,26.36,18.71,76.96,13.52
Tunisia,TUN,2005,47.62,4.4,1.65,7.89,36.09,1.89,2.68,33.06,25.06,17.57,70.61,12.38
Tunisia,TUN,2006,45.57,4.1,1.27,7.42,33.85,1.77,2.36,31.33,24.15,16.57,66.03,11.48
Tunisia,TUN,2007,43.71,3.84,1.01,7,31.79,1.66,2.06,29.83,23.4,15.72,62.02,10.7
Tunisia,TUN,2008,42.47,3.66,0.8,6.67,30.19,1.59,1.81,28.65,22.92,15.06,59.25,10.12
Tunisia,TUN,2009,41.42,3.51,0.65,6.41,28.8,1.52,1.61,27.65,22.48,14.51,57.01,9.65
Tunisia,TUN,2010,41.5,3.47,0.54,6.35,28.26,1.51,1.51,27.48,22.57,14.4,56.6,9.47
Tunisia,TUN,2011,38.45,3.3,0.44,6.04,26.63,1.44,1.39,26.04,21.7,13.59,54.24,8.95
Tunisia,TUN,2012,33.68,2.93,0.34,5.27,23.33,1.28,1.2,22.73,19.3,11.82,48.63,7.91
Tunisia,TUN,2013,32.15,2.67,0.26,4.73,21,1.17,1.07,20.47,17.59,10.64,44.65,7.17
Tunisia,TUN,2014,28.58,2.41,0.2,4.19,18.67,1.05,0.96,18.18,15.76,9.45,40.56,6.44
Tunisia,TUN,2015,25.87,2.12,0.15,3.64,16.27,0.93,0.87,16,13.81,8.31,35.93,5.63
Tunisia,TUN,2016,23.18,1.82,0.11,3.11,13.95,0.8,0.78,14.16,11.96,7.36,31.08,4.81
Tunisia,TUN,2017,20.18,1.58,0.08,2.7,12.09,0.69,0.69,12.78,10.52,6.65,27.09,4.17
Turkey,TUR,1990,5031.53,1352.54,2044.45,1170.36,5517.12,1994.43,155.67,2278.27,2607.49,1085.83,8974.57,2344.66
Turkey,TUR,1991,4679.79,1213.51,1707.7,1038.32,4999.22,1791.08,140.78,2045.69,2359.97,1006.06,8156,2102.98
Turkey,TUR,1992,4378.9,1098.26,1450.43,936.86,4569.33,1626.64,128.56,1854.8,2164.44,932.15,7493.18,1905.86
Turkey,TUR,1993,4125.01,1001.17,1239.64,855.96,4204.67,1491.69,119.27,1692.04,2007.74,861.93,6949.31,1744.41
Turkey,TUR,1994,3963.52,934.45,1102.88,807.73,3959.17,1402.16,115.11,1584.67,1902.84,817.45,6602.37,1631.63
Turkey,TUR,1995,3833.17,877.22,983.07,768.62,3753.37,1328.37,111.4,1501.4,1817.85,778.42,6319.9,1536.92
Turkey,TUR,1996,3662.11,802.95,853.27,717.39,3480.81,1232.46,106.67,1393.14,1701.77,721.01,5926.81,1421.93
Turkey,TUR,1997,3526.19,740.1,748.82,678.56,3249.3,1148.77,108.89,1292.35,1579.93,674.8,5609.1,1331.7
Turkey,TUR,1998,3262.24,650.98,631.67,619.43,2913.77,1029.82,105.47,1173.72,1409.19,623.79,5090.32,1197.25
Turkey,TUR,1999,2867.08,548.37,511.72,534.4,2487.03,884.62,99.02,987.96,1192.99,530.96,4435.19,1031.35
Turkey,TUR,2000,2455.36,449.92,383.06,446.55,2063.58,740.46,91.07,800.95,980.4,429.67,3764.69,869.97
Turkey,TUR,2001,2130.68,367.71,288.71,386.81,1721.48,617.14,84.34,694.88,810.16,367.4,3193.22,732.83
Turkey,TUR,2002,1798.41,290.78,210.94,327.17,1396.86,498.27,75.23,613.43,649.3,318.9,2629.03,598.68
Turkey,TUR,2003,1422.52,217.51,145.86,259.75,1063.64,380.81,64.74,486.88,482.3,249.35,2055.12,465.52
Turkey,TUR,2004,1105.02,159.51,97.31,198.4,795.87,284.16,56.33,380.27,345.42,194.04,1576.42,355.66
Turkey,TUR,2005,849.87,115.9,64.12,149.01,590.77,210.18,47.33,296.35,246.39,152.1,1195.76,268.04
Turkey,TUR,2006,677.52,87.05,43.25,114.56,449.56,162.14,38.6,231.39,186.08,119.07,935.64,207.25
Turkey,TUR,2007,563.19,68.21,29.85,91.47,355.94,131.42,31.54,188.43,150.58,96.61,764.44,166.21
Turkey,TUR,2008,464.75,53.38,20.58,72.24,280.49,106.22,25.26,151.69,122.06,77.73,621.46,132.5
Turkey,TUR,2009,411.4,44.92,15.29,60.12,238.43,92.14,21.51,133.22,107.86,68.25,541.76,113.15
Turkey,TUR,2010,375.52,39.27,11.78,51.69,211.13,82.5,18.94,120.5,98.78,61.5,488.58,99.95
Turkey,TUR,2011,300.42,31.76,8.5,41.08,173.25,68.07,15.3,99.87,83.52,50.72,406.53,81.74
Turkey,TUR,2012,278.62,27.94,6.5,36.02,154.93,60.87,13.5,90.75,76.47,45.96,367.39,72.72
Turkey,TUR,2013,267.2,25.92,5.34,33.38,146.29,57.23,12.51,87.89,73.91,44.44,349.49,67.97
Turkey,TUR,2014,258.34,24.1,4.4,31.05,138.38,53.75,11.52,84.83,71.47,42.75,332.76,63.7
Turkey,TUR,2015,244.55,21.64,3.37,27.51,125.83,48.53,10.27,77.02,66.16,38.61,305.57,57.43
Turkey,TUR,2016,224.16,19.71,2.68,24.57,115.49,44.2,9.21,69.12,62.05,34.37,283.3,52.36
Turkey,TUR,2017,191.05,16.61,2.02,20.4,98.25,37.01,7.61,58.3,53.64,28.76,242.05,44
Turkmenistan,TKM,1990,727.76,265.5,26.99,155.13,570.13,139.79,112.44,340.71,255.27,315.48,1889.41,475
Turkmenistan,TKM,1991,721.53,257.81,24.82,147.5,545.71,137.19,110.46,322.13,251.57,296.38,1852.72,462.29
Turkmenistan,TKM,1992,713.33,249.35,23.03,142.1,526.68,134.11,109.06,316.39,246.84,292.29,1811.41,448.39
Turkmenistan,TKM,1993,694.91,236.94,21,135.96,505.26,128.79,105.61,317.43,240.19,295.67,1742.51,427.12
Turkmenistan,TKM,1994,687.53,228.09,19.81,135.2,497,125.15,104.57,335.3,236.61,317.88,1698.5,411.67
Turkmenistan,TKM,1995,663.5,218.45,18.34,133.37,481.95,121,101.85,337.75,233.99,322.28,1650.94,394.68
Turkmenistan,TKM,1996,655.29,208.7,16.98,130.15,461.95,116.66,95.26,326.83,230.7,312.23,1606.35,377.56
Turkmenistan,TKM,1997,650.43,202.5,15.93,129.71,449.39,114.19,89.93,319.49,232.46,305.15,1592.91,365.96
Turkmenistan,TKM,1998,620.22,190.86,14.67,124.97,424.1,108.55,81.09,299.19,230.55,284.42,1539.75,343.88
Turkmenistan,TKM,1999,565.12,173.79,12.81,115.54,386.32,99.95,68.94,265.75,224.17,249.7,1443.38,312.29
Turkmenistan,TKM,2000,510.54,157.3,10.93,106,353.25,91.78,57.94,239.4,217.3,222.97,1345.55,281.69
Turkmenistan,TKM,2001,483.86,144.04,10.58,98.62,330.16,85.91,46.59,220.55,213.92,203.8,1276.35,256.91
Turkmenistan,TKM,2002,440.42,128.72,9.7,89.23,300.77,79.16,37.45,192.72,202.7,175.92,1187.92,228.64
Turkmenistan,TKM,2003,405.82,116.2,8.99,82.57,280.03,74.16,31.85,174.94,192.61,157.81,1120.8,206.3
Turkmenistan,TKM,2004,371.65,104.08,8.09,76.06,260.49,69.18,27.53,160.16,181.39,142.74,1052.44,185.36
Turkmenistan,TKM,2005,338.06,92.56,7.25,69.35,241.19,64.1,23.78,146.94,169.35,129.66,981.26,166.14
Turkmenistan,TKM,2006,325.11,83.43,6.4,64.99,226.74,60.11,21.53,137.2,159.56,119.69,926.33,152.13
Turkmenistan,TKM,2007,314.79,75.97,5.67,60.99,215.71,56.98,20.14,127.95,149.74,110.95,883.66,141.69
Turkmenistan,TKM,2008,305.81,69.51,5,57.61,206.71,54.35,19.15,119.15,139.98,103.57,847.13,133.45
Turkmenistan,TKM,2009,287.19,62.26,4.27,52.63,192.51,50.87,18.3,103.82,125.19,90.26,794.63,123.53
Turkmenistan,TKM,2010,262.9,54.82,3.51,46.88,175.98,46.96,17.38,87.64,108.58,76.21,731.81,112.44
Turkmenistan,TKM,2011,249.95,48.6,2.9,42.64,163.31,43.73,17,77.66,95.02,67.81,677.63,103.14
Turkmenistan,TKM,2012,221.29,42.65,2.44,38.72,150.94,40.33,16.17,69.65,83.2,61.02,621.52,93.81
Turkmenistan,TKM,2013,208.29,37.52,2,35.16,141.23,37.34,15.27,65.65,74.35,57.79,572.17,85.68
Turkmenistan,TKM,2014,181.17,32.35,1.58,31.4,130.03,33.93,14.11,61.46,65.8,54.29,516.46,76.86
Turkmenistan,TKM,2015,174.12,27.59,1.25,28.29,119.4,30.55,12.82,58.97,58.7,52.36,461.41,68.44
Turkmenistan,TKM,2016,153.03,23.44,1.07,25.09,109.21,27.42,11.59,56.15,53.82,50,410.08,60.89
Turkmenistan,TKM,2017,144.22,20.08,0.95,22.55,100.83,24.84,10.51,53.93,50.37,48.17,367.29,54.66
Uganda,UGA,1990,778.28,1995.86,6682.79,1993.95,581.03,1260.2,362.35,1025.05,587.46,480.5,7397.75,3320.17
Uganda,UGA,1991,787.83,1972.44,6571.93,1968.8,575.27,1221.43,354.81,1005.44,580.93,474.83,7343.55,3256.49
Uganda,UGA,1992,784.61,1951.68,6508.47,1952.03,572.15,1186.95,347.06,998.5,580.29,475.63,7305.01,3201.65
Uganda,UGA,1993,788.06,1920.5,6427.42,1931.67,567.96,1149.63,338.11,999.56,578.99,481.47,7235.97,3128.72
Uganda,UGA,1994,784.14,1872.15,6296.15,1897.66,560.02,1103.73,325.8,1001.79,572.78,489.23,7100.71,3030.75
Uganda,UGA,1995,772.16,1829.96,6218.54,1872.81,554.84,1062.99,315.88,1013.6,567.19,502.24,6989.35,2944.34
Uganda,UGA,1996,787,1786.52,6135.99,1856.69,552.33,1029.21,303.76,1030.33,560.98,519.38,6893.88,2866.75
Uganda,UGA,1997,805.62,1737.47,6076.37,1850.2,553.1,999.96,293.79,1050.72,557.52,539.67,6813.95,2797.68
Uganda,UGA,1998,814.91,1674.56,6008.28,1838.27,552.25,966.5,283.49,1068.7,551.92,558.58,6701.75,2710.49
Uganda,UGA,1999,825.12,1604.21,5916.43,1822.05,549.77,930.33,274.24,1080.08,543.57,574.67,6571.73,2618.11
Uganda,UGA,2000,820.74,1534.85,5847.71,1804.44,545.54,891.84,266.58,1091.36,535.38,589.85,6444.04,2524.98
Uganda,UGA,2001,910.33,1570.75,6073.14,1896.23,571.76,907.83,284.75,1105.25,557.03,605.4,6783.19,2609.63
Uganda,UGA,2002,941.47,1511.78,6025.74,1895.42,567.2,864.53,285.32,1089.61,556.37,610.44,6752.57,2537.57
Uganda,UGA,2003,931.11,1392.43,5785.77,1829.07,541.79,787.79,272.68,1070.57,540.74,615.02,6448.66,2358.88
Uganda,UGA,2004,951.1,1304.49,5600.51,1791.24,524.57,738.59,268.39,1049.48,531.04,616.51,6267.36,2236.18
Uganda,UGA,2005,913.64,1167.61,5226.15,1681.45,486.91,676.45,247.97,1027.78,505.47,611.35,5800.51,2018.54
Uganda,UGA,2006,888.14,1062.64,4939.27,1597.62,457.32,647.6,234.18,1008.23,483.68,599.38,5446.21,1855.88
Uganda,UGA,2007,874.82,963.57,4632.83,1514.75,426.84,628.16,221.2,990.55,456.91,586.12,5097.37,1701.94
Uganda,UGA,2008,860.43,879.64,4363.76,1441.5,399.85,614.85,209.21,972.39,432.54,570.92,4791.15,1569.9
Uganda,UGA,2009,846.84,811.94,4143.11,1381.74,378.33,602.87,197.67,960.24,414.83,559,4540.24,1463.07
Uganda,UGA,2010,843.72,771.26,4004.16,1347.66,366.78,594.16,192.37,949.59,402.07,551.35,4398.51,1403.65
Uganda,UGA,2011,888.89,747.06,3891.71,1328.32,360.93,587.06,189.09,930.47,395.3,539.21,4327.33,1367.84
Uganda,UGA,2012,945.4,728.95,3790.02,1317.74,357.64,582.65,186.15,910.74,389.97,525.99,4298.24,1346.13
Uganda,UGA,2013,934.03,714.94,3742.9,1306.86,354.53,577.31,186.7,877.47,378.7,506.47,4276.75,1331.66
Uganda,UGA,2014,894,665.65,3541.75,1242.83,337.36,538.71,173.82,854.25,359.16,493.94,4040.07,1243.03
Uganda,UGA,2015,868.15,594.23,3175.77,1134.95,308.09,479.1,146.59,799.29,335.42,465.28,3663.49,1104.93
Uganda,UGA,2016,848.67,537.39,2873.29,1046.09,284.48,425.94,128.2,760.13,311.12,446.23,3347.74,997.99
Uganda,UGA,2017,797.2,496.57,2665.61,977.82,266.3,381.39,116.7,732.23,289.9,431.53,3101.87,920.49
Ukraine,UKR,1990,277.87,34.46,55.04,30.52,312.89,12.29,17.25,139.9,150.98,115.1,667.67,134.26
Ukraine,UKR,1991,236.05,28.05,44.24,25.13,255.72,9.85,14.4,127.92,128.71,105.68,549.73,109.59
Ukraine,UKR,1992,202.63,23.83,36.69,21.11,213.35,8.23,11.93,111.81,114.02,91.42,472.29,92.99
Ukraine,UKR,1993,187.15,22.29,33.08,19.29,193.47,7.59,10.37,101.85,110.56,82.06,446.65,86.72
Ukraine,UKR,1994,176.13,21.26,30.4,18.19,180.69,7.19,9.31,96.21,108.98,76.67,430.69,82.92
Ukraine,UKR,1995,157.46,19.38,26.97,16.47,162.33,6.57,8.62,86.61,100.21,68.65,396.52,76.41
Ukraine,UKR,1996,139.41,16.98,23.09,14.39,140.5,5.83,7.89,74.64,87.59,58.93,350.69,68.08
Ukraine,UKR,1997,124.64,15.26,20.37,12.88,124.21,5.34,7.59,64.85,77.28,51.14,317.75,62.2
Ukraine,UKR,1998,108.58,13.51,17.83,11.36,108.12,4.82,7.14,54.99,66.88,43.48,283.26,55.76
Ukraine,UKR,1999,97.05,12.31,15.95,10.34,97.28,4.44,6.72,47.92,60.23,38.01,260.12,51.35
Ukraine,UKR,2000,86.15,11.25,13.9,9.35,87.44,4.15,6.42,40.1,53.83,31.63,240.08,47.43
Ukraine,UKR,2001,78.42,10.24,12.51,8.39,79.22,3.84,5.83,33.11,48.4,25.94,220.96,43.44
Ukraine,UKR,2002,68.02,8.87,10.6,7.16,69.27,3.35,5.04,26.15,41.53,20.58,193.37,37.52
Ukraine,UKR,2003,62.63,8.11,9.45,6.55,64.78,3.06,4.5,22.67,38.28,18.19,178.51,33.97
Ukraine,UKR,2004,59.67,7.69,8.67,6.21,62.86,2.88,4.18,20.83,36.58,17.08,170.49,31.84
Ukraine,UKR,2005,54.17,6.98,7.61,5.69,58.19,2.63,3.71,19.23,33.67,15.88,155.42,28.58
Ukraine,UKR,2006,54.53,6.85,6.99,5.61,57.76,2.61,3.56,19.01,33.28,15.72,153.06,27.78
Ukraine,UKR,2007,58.35,7.22,6.96,5.93,61.44,2.81,3.69,20.18,35.21,16.68,161.62,28.97
Ukraine,UKR,2008,55.41,6.8,6.21,5.6,58.37,2.71,3.47,19.25,33.07,15.81,152.45,27.03
Ukraine,UKR,2009,49.64,6.06,5.33,5.08,52.7,2.46,3.08,17.95,29.58,14.65,136.04,23.87
Ukraine,UKR,2010,46.65,5.67,4.82,4.86,50.27,2.33,2.88,18.11,28.02,14.75,127.62,22.23
Ukraine,UKR,2011,45.15,5.29,4.38,4.65,47.82,2.19,2.72,18.41,26.59,15,119.38,20.65
Ukraine,UKR,2012,41.72,4.99,4.07,4.52,46.07,2.08,2.66,19.22,25.45,15.73,112.94,19.42
Ukraine,UKR,2013,39.67,4.7,3.81,4.39,44.94,1.95,2.59,21.36,24.82,17.74,106.61,18.23
Ukraine,UKR,2014,39,4.85,3.78,4.4,45.14,1.98,2.64,19.66,25.25,16.27,110.26,18.73
Ukraine,UKR,2015,47.29,5.56,4.21,5.11,52.29,2.24,2.97,24.02,29.77,20.24,126.86,21.37
Ukraine,UKR,2016,43.58,5.17,3.81,4.76,48.75,2.05,2.84,23.23,28.04,19.67,118.35,19.83
Ukraine,UKR,2017,37.16,4.5,3.2,4.07,41.66,1.75,2.52,19.3,24.29,16.26,103.32,17.24
United Arab Emirates,ARE,1990,9.27,1.33,0.59,1.33,2.94,2.1,0.62,2.53,2.91,1.14,24.23,3.71
United Arab Emirates,ARE,1991,8.42,1.17,0.45,1.13,2.6,1.79,0.56,2.2,2.62,1,21.87,3.28
United Arab Emirates,ARE,1992,7.6,1.02,0.34,0.97,2.3,1.53,0.5,1.92,2.35,0.88,19.69,2.9
United Arab Emirates,ARE,1993,6.85,0.89,0.28,0.83,2.03,1.32,0.45,1.71,2.12,0.78,17.71,2.55
United Arab Emirates,ARE,1994,6.14,0.78,0.22,0.72,1.79,1.13,0.4,1.53,1.89,0.7,15.83,2.24
United Arab Emirates,ARE,1995,5.44,0.67,0.18,0.62,1.57,0.98,0.36,1.4,1.68,0.64,14,1.94
United Arab Emirates,ARE,1996,4.85,0.58,0.15,0.53,1.37,0.84,0.32,1.29,1.47,0.59,12.3,1.67
United Arab Emirates,ARE,1997,4.58,0.53,0.13,0.48,1.27,0.78,0.3,1.24,1.38,0.56,11.48,1.53
United Arab Emirates,ARE,1998,4.61,0.52,0.12,0.48,1.26,0.78,0.29,1.25,1.39,0.57,11.48,1.49
United Arab Emirates,ARE,1999,4.78,0.53,0.12,0.48,1.28,0.8,0.3,1.29,1.44,0.58,11.87,1.51
United Arab Emirates,ARE,2000,4.92,0.54,0.11,0.49,1.3,0.82,0.31,1.32,1.49,0.59,12.22,1.53
United Arab Emirates,ARE,2001,5.11,0.54,0.1,0.5,1.32,0.84,0.31,1.36,1.54,0.61,12.57,1.55
United Arab Emirates,ARE,2002,5.35,0.56,0.09,0.52,1.35,0.88,0.31,1.42,1.61,0.64,13.1,1.59
United Arab Emirates,ARE,2003,5.53,0.57,0.09,0.53,1.36,0.9,0.31,1.48,1.67,0.67,13.45,1.61
United Arab Emirates,ARE,2004,5.66,0.58,0.08,0.55,1.36,0.92,0.31,1.54,1.72,0.69,13.75,1.63
United Arab Emirates,ARE,2005,5.67,0.57,0.07,0.54,1.34,0.91,0.31,1.57,1.73,0.7,13.75,1.61
United Arab Emirates,ARE,2006,5.68,0.56,0.07,0.54,1.3,0.9,0.29,1.58,1.73,0.71,13.61,1.58
United Arab Emirates,ARE,2007,5.73,0.55,0.06,0.54,1.26,0.87,0.25,1.78,1.79,0.8,13.42,1.54
United Arab Emirates,ARE,2008,6.58,0.62,0.06,0.61,1.41,0.97,0.23,2.2,2.14,0.98,15.17,1.72
United Arab Emirates,ARE,2009,8.34,0.77,0.07,0.77,1.74,1.18,0.24,3.11,2.8,1.37,18.83,2.1
United Arab Emirates,ARE,2010,9.21,0.87,0.07,0.85,1.91,1.33,0.27,2.97,3.02,1.31,21.39,2.39
United Arab Emirates,ARE,2011,9.09,0.85,0.07,0.82,1.88,1.29,0.32,2.86,2.78,1.26,20.86,2.35
United Arab Emirates,ARE,2012,8.47,0.8,0.05,0.78,1.76,1.19,0.33,2.63,2.49,1.15,19.42,2.19
United Arab Emirates,ARE,2013,7.72,0.72,0.05,0.71,1.61,1.08,0.32,2.45,2.2,1.07,17.5,1.99
United Arab Emirates,ARE,2014,6.77,0.64,0.04,0.64,1.45,0.96,0.29,2.21,1.93,0.96,15.56,1.77
United Arab Emirates,ARE,2015,6.25,0.56,0.03,0.56,1.29,0.85,0.26,1.98,1.67,0.86,13.51,1.54
United Arab Emirates,ARE,2016,5.46,0.5,0.03,0.49,1.18,0.76,0.23,1.78,1.47,0.77,11.97,1.36
United Arab Emirates,ARE,2017,4.83,0.44,0.02,0.43,1.07,0.68,0.21,1.57,1.28,0.68,10.51,1.2
United Kingdom,GBR,1990,43.81,7.26,4.12,2.18,46.87,6.69,4.19,21.83,37.84,15.38,130.47,11.94
United Kingdom,GBR,1991,38.27,6.23,3.28,1.91,39.91,5.87,3.95,20.88,32.29,14.68,112.5,10.24
United Kingdom,GBR,1992,31.93,5.12,2.48,1.6,32.42,4.96,3.53,18.61,26.37,13.04,92.91,8.4
United Kingdom,GBR,1993,31.24,4.95,2.18,1.56,30.83,4.87,3.55,19.04,25.7,13.32,90.44,8.1
United Kingdom,GBR,1994,30.02,4.7,1.87,1.5,28.7,4.64,3.46,18.89,24.65,13.25,86.43,7.67
United Kingdom,GBR,1995,29.5,4.58,1.66,1.48,27.32,4.52,3.35,19.07,24.5,13.42,84.76,7.43
United Kingdom,GBR,1996,30.04,4.63,1.53,1.5,26.71,4.54,3.34,19.3,25.13,13.43,86.41,7.46
United Kingdom,GBR,1997,28.64,4.4,1.33,1.43,24.34,4.32,3.13,18.27,23.92,12.8,82.63,7.03
United Kingdom,GBR,1998,27.69,4.25,1.18,1.39,22.49,4.21,2.94,17.46,23.25,12.22,80.25,6.72
United Kingdom,GBR,1999,27.09,4.14,1.04,1.35,21.2,4.13,2.85,17.03,22.58,12.03,78.47,6.49
United Kingdom,GBR,2000,24.42,3.7,0.88,1.22,18.86,3.75,2.53,16.11,20.38,11.43,70.33,5.77
United Kingdom,GBR,2001,22.03,3.27,0.72,1.09,16.89,3.32,2.23,15.02,18.33,10.75,62.44,5.09
United Kingdom,GBR,2002,20.56,3.02,0.63,1.02,15.75,3.09,2.01,14.47,17.1,10.44,57.68,4.67
United Kingdom,GBR,2003,21.55,3.12,0.6,1.06,16.51,3.21,2.06,15.58,17.76,11.35,59.81,4.81
United Kingdom,GBR,2004,19.95,2.89,0.51,0.98,15.31,3,1.96,14.32,16.04,10.43,55.31,4.44
United Kingdom,GBR,2005,20,2.88,0.48,0.99,15.38,3.03,1.98,14.64,15.83,10.72,55.21,4.43
United Kingdom,GBR,2006,20.34,2.9,0.44,1,15.56,3.02,2,15.08,15.93,11.15,55.62,4.47
United Kingdom,GBR,2007,19.84,2.81,0.4,0.97,15.15,2.99,1.98,14.99,15.39,11.15,54.11,4.38
United Kingdom,GBR,2008,19.6,2.75,0.37,0.96,14.91,2.94,1.96,15.25,15.12,11.28,53.07,4.32
United Kingdom,GBR,2009,18.67,2.61,0.33,0.92,14.19,2.82,1.89,14.84,14.29,10.96,50.35,4.12
United Kingdom,GBR,2010,17.45,2.43,0.28,0.86,13.3,2.65,1.8,13.9,13.22,10.27,47.1,3.86
United Kingdom,GBR,2011,17.92,2.39,0.26,0.84,13.17,2.62,1.82,13.76,12.96,10.13,46.41,3.8
United Kingdom,GBR,2012,15.37,2.22,0.23,0.78,12.37,2.45,1.75,12.83,11.92,9.4,43.19,3.55
United Kingdom,GBR,2013,13.92,2.04,0.2,0.72,11.56,2.28,1.68,11.8,10.85,8.61,39.83,3.28
United Kingdom,GBR,2014,13,2.05,0.2,0.73,11.85,2.29,1.7,12.1,11.01,8.84,40.06,3.3
United Kingdom,GBR,2015,13.12,2.06,0.19,0.74,12.22,2.31,1.68,12.31,11.31,8.99,40.53,3.32
United Kingdom,GBR,2016,12.74,2.04,0.18,0.73,12.41,2.28,1.65,12.16,11.38,8.89,40.38,3.3
United Kingdom,GBR,2017,12.64,2.01,0.17,0.73,12.64,2.26,1.64,12.11,11.37,8.85,40.12,3.26
United States,USA,1990,150.91,28.45,1.61,10.78,230.83,19.2,15.31,106.6,198.64,82.29,484.26,46.34
United States,USA,1991,141.44,26.72,1.48,10.15,210.52,18.55,14.93,100.36,183.67,76.75,454.07,43.32
United States,USA,1992,130.77,24.76,1.33,9.43,188.97,17.59,14.19,94.31,168.97,71.52,420.03,39.92
United States,USA,1993,126.72,24.02,1.25,9.18,177.34,17.3,13.64,93.63,164.44,70.54,406.54,38.51
United States,USA,1994,117.87,22.34,1.12,8.59,159.48,16.28,12.8,89.63,153.18,66.97,377.47,35.67
United States,USA,1995,105.94,20.07,0.97,7.77,139.33,14.75,11.66,83.1,138.66,61.18,339.55,31.98
United States,USA,1996,101.44,19.26,0.9,7.45,128.35,14.07,9.75,80.33,133.9,58.46,324.82,30.56
United States,USA,1997,100.55,19.12,0.87,7.41,122,13.72,8.3,80.61,135.03,57.8,321.53,30.16
United States,USA,1998,99.23,18.95,0.83,7.34,115.56,13.31,7,79.48,136.02,56.41,318.07,29.74
United States,USA,1999,93.6,17.91,0.75,6.93,104.61,12.35,5.79,74.94,130,52.94,300.26,27.98
United States,USA,2000,88.9,17.13,0.69,6.58,95.42,11.69,4.89,71.33,125.66,49.8,286.4,26.67
United States,USA,2001,85.65,16.56,0.64,6.17,87.26,11.3,4.77,65.83,121.63,45.35,276.71,25.73
United States,USA,2002,87.27,16.8,0.63,6.11,83.68,11.42,4.81,66.27,125.07,45.37,280.17,25.96
United States,USA,2003,88.28,16.97,0.62,6.06,80.05,11.55,4.84,64.67,126.67,43.9,283.37,26.13
United States,USA,2004,86.01,16.53,0.59,5.81,74.77,11.29,4.63,61.27,122.37,41.51,276.48,25.34
United States,USA,2005,88.25,16.95,0.59,5.91,75.21,11.65,4.63,62.59,124.65,42.09,284.04,25.88
United States,USA,2006,87.71,16.74,0.58,5.84,74.24,11.74,4.62,61.6,120.88,41.04,281.95,25.56
United States,USA,2007,86.05,16.3,0.56,5.7,72.47,11.89,4.68,60.06,115.04,39.73,277.52,24.93
United States,USA,2008,79.38,14.95,0.5,5.25,67.02,11.45,4.65,54.99,102.85,36.39,257.95,22.96
United States,USA,2009,71.89,13.48,0.44,4.75,61.24,10.76,4.44,50.36,91.46,33.23,235.15,20.8
United States,USA,2010,64.48,12.11,0.38,4.29,55.64,9.93,4.12,45.34,81.28,30.11,213.5,18.8
United States,USA,2011,66.03,11.73,0.37,4.18,54.63,9.76,4.04,44.22,78.43,29.48,208.73,18.29
United States,USA,2012,58.13,11.25,0.34,4.04,53.38,9.5,3.9,42.9,75.14,28.64,202.08,17.63
United States,USA,2013,54.94,11.02,0.33,3.98,53.09,9.42,3.85,41.73,73.03,27.82,199.82,17.36
United States,USA,2014,49.82,10.74,0.31,3.92,53.01,9.3,3.79,41.12,71.51,27.15,196.73,17.02
United States,USA,2015,48.35,10.66,0.29,3.91,53.85,9.33,3.79,40.27,71.95,26.27,197.17,17.01
United States,USA,2016,42.07,10.43,0.27,3.87,54.28,9.24,3.82,40.27,71.78,26.3,195,16.76
United States,USA,2017,39.94,9.8,0.25,3.68,52.62,8.74,3.66,38.78,69.04,25.31,184.86,15.88
United States Virgin Islands,VIR,1990,0.22,0.05,0.04,0.11,0.14,0.05,0.02,0.47,0.25,0.22,0.83,0.11
United States Virgin Islands,VIR,1991,0.21,0.05,0.03,0.1,0.12,0.05,0.02,0.43,0.23,0.2,0.76,0.1
United States Virgin Islands,VIR,1992,0.19,0.04,0.03,0.09,0.11,0.04,0.02,0.4,0.22,0.18,0.71,0.09
United States Virgin Islands,VIR,1993,0.18,0.04,0.02,0.08,0.11,0.04,0.02,0.37,0.2,0.17,0.66,0.08
United States Virgin Islands,VIR,1994,0.17,0.04,0.02,0.08,0.1,0.03,0.01,0.35,0.19,0.15,0.61,0.08
United States Virgin Islands,VIR,1995,0.15,0.03,0.02,0.07,0.09,0.03,0.01,0.32,0.18,0.14,0.56,0.07
